,HBASE_ROW_KEY,City,Date,Timestamp,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
14417,Guwahati_20200120,Guwahati,20200120,1579458600,79.32,120.4,6.5,8.74,20.04,17.68,0.6,12.49,20.98,0.17,,,211,Poor
14418,Guwahati_20200121,Guwahati,20200121,1579545000,120.64,183.95,15.75,12.31,39.05,16.06,0.9,12.62,21.13,9.8,,,192,Moderate
14419,Guwahati_20200122,Guwahati,20200122,1579631400,138.17,218.79,53.28,15.68,104.28,17.02,1.41,13.37,20.42,0.43,,,314,Very Poor
14420,Guwahati_20200123,Guwahati,20200123,1579717800,129.67,204.78,47.92,18.01,97.97,16.87,1.29,13.03,18.18,2.69,,,307,Very Poor
14421,Guwahati_20200124,Guwahati,20200124,1579804200,176.98,260.58,47.71,17.95,97.57,16.17,1.74,13.88,19,14.48,,,318,Very Poor
14422,Guwahati_20200125,Guwahati,20200125,1579890600,178.56,286.81,69.9,16.51,132.46,15.74,1.87,13.22,17.92,0,,,363,Very Poor
14423,Guwahati_20200126,Guwahati,20200126,1579977000,157.34,241.87,61.04,12.98,114.13,16.12,1.71,13.16,18.13,0,,,332,Very Poor
14424,Guwahati_20200127,Guwahati,20200127,1580063400,151.56,242.58,78.62,17.7,148.03,16.7,1.62,13.84,20.67,9.67,,,327,Very Poor
14425,Guwahati_20200128,Guwahati,20200128,1580149800,,317.84,80.74,17.88,151.75,18.21,1.94,13.7,18.14,0,,,264,Poor
14426,Guwahati_20200129,Guwahati,20200129,1580236200,192.26,334.8,80.42,21.97,155.58,20.06,1.97,13.95,20.02,5.32,,,285,Poor
14427,Guwahati_20200130,Guwahati,20200130,1580322600,155.4,247.32,56.68,16.34,110.56,21.83,1.71,13.71,19,1.09,,,346,Very Poor
14428,Guwahati_20200131,Guwahati,20200131,1580409000,74.2,105.99,9.63,8.8,25.22,17.74,0.61,12.85,18.79,0.29,,,195,Moderate
14429,Guwahati_20200201,Guwahati,20200201,1580495400,123.8,184.52,28.23,10.06,57.12,18.14,1.21,13.22,18.75,0.69,,,250,Poor
14430,Guwahati_20200202,Guwahati,20200202,1580581800,103.18,170.35,47.53,14.67,93.74,18.48,1.23,13.48,19.14,0.75,,,298,Poor
14431,Guwahati_20200203,Guwahati,20200203,1580668200,121.97,199.91,61.88,22.49,125.68,15.9,1.06,13.92,23.02,1.05,,,238,Poor
14432,Guwahati_20200204,Guwahati,20200204,1580754600,140.21,223.32,80.4,23.76,157.44,17.55,1.34,15.03,24.66,0.79,,,315,Very Poor
14433,Guwahati_20200205,Guwahati,20200205,1580841000,155.07,256.72,82.09,25.12,161.67,19.22,1.63,14.48,22.17,1.1,,,317,Very Poor
14434,Guwahati_20200206,Guwahati,20200206,1580927400,151.99,243.84,53.41,18.76,107.79,19.64,1.48,15.18,26.85,1.07,,,326,Very Poor
14435,Guwahati_20200207,Guwahati,20200207,1581013800,139.27,233.73,45.24,20.56,96.27,18.53,1.44,13.18,18.57,1.01,,,323,Very Poor
14436,Guwahati_20200208,Guwahati,20200208,1581100200,139.07,240.31,56.08,20.06,113.55,17.57,1.5,13.09,18.46,1.13,,,316,Very Poor
14437,Guwahati_20200209,Guwahati,20200209,1581186600,108.07,190.71,35.9,17.93,78.15,17.92,1.15,12.6,18.11,0.69,,,302,Very Poor
14438,Guwahati_20200210,Guwahati,20200210,1581273000,101.22,209.1,51.82,19.55,106.02,18.24,0.99,13.03,18.35,0.57,,,212,Poor
14439,Guwahati_20200211,Guwahati,20200211,1581359400,111.71,225.78,80.45,23.03,156.74,18.56,1.23,13.56,18.35,0.82,,,278,Poor
14440,Guwahati_20200212,Guwahati,20200212,1581445800,119.47,225.18,84.67,24.27,165,19.25,1.19,13.81,18.35,0.95,,,267,Poor
14441,Guwahati_20200213,Guwahati,20200213,1581532200,133.75,253.03,92.84,30.59,184.73,21.57,1.29,15.31,18.56,0.96,,,306,Very Poor
14442,Guwahati_20200214,Guwahati,20200214,1581618600,141.43,264.36,59.76,27.41,127.46,23.68,1.23,13.6,19.34,0.79,,,315,Very Poor
14443,Guwahati_20200215,Guwahati,20200215,1581705000,165.06,279.03,46.86,31.8,111.02,23.71,1.36,13.48,18.98,0.74,,,321,Very Poor
14444,Guwahati_20200216,Guwahati,20200216,1581791400,208.26,300.36,42.27,24.33,95.46,24.27,1.61,13.5,18.58,0.96,,,357,Very Poor
14445,Guwahati_20200217,Guwahati,20200217,1581877800,203.07,299.17,60.9,24.22,125.93,24.88,1.81,13.7,18.6,0.99,,,367,Very Poor
14446,Guwahati_20200218,Guwahati,20200218,1581964200,169.36,319.73,40.71,15.68,83.61,29.04,1.4,14.08,19.54,0.84,,,361,Very Poor
14447,Guwahati_20200219,Guwahati,20200219,1582050600,90.78,123.99,14.73,13.21,38.34,24.13,0.56,13.38,18.83,0.28,,,239,Poor
14448,Guwahati_20200220,Guwahati,20200220,1582137000,131.83,193.45,51.04,17.04,102.03,25.27,1.25,13.91,18.51,0.65,,,288,Poor
14449,Guwahati_20200221,Guwahati,20200221,1582223400,111.05,177.35,42.25,17.71,88.33,22.11,1.14,14.03,18.58,0.66,,,282,Poor
14450,Guwahati_20200222,Guwahati,20200222,1582309800,125.72,214.04,61.18,17.95,119.7,21.01,1.27,14.33,18.5,0.88,,,302,Very Poor
14451,Guwahati_20200223,Guwahati,20200223,1582396200,118.97,203.28,60.84,21.62,123.1,20.84,1.18,14.48,18.68,0.72,,,302,Very Poor
14452,Guwahati_20200224,Guwahati,20200224,1582482600,93.14,157.53,32.95,18.84,74.27,16.1,0.89,13.81,19.06,0.56,,,269,Poor
14453,Guwahati_20200225,Guwahati,20200225,1582569000,72.51,140.07,19.93,19.02,53.12,14.76,0.61,13.15,18.52,0.51,,,171,Moderate
14454,Guwahati_20200226,Guwahati,20200226,1582655400,27.92,53.53,2.76,12.41,17.83,13.39,0.12,13.25,18.88,0.15,,,78,Satisfactory
14455,Guwahati_20200227,Guwahati,20200227,1582741800,47.51,79.77,16.71,14.97,43.46,13.55,0.25,13.58,19.04,0.21,,,58,Satisfactory
14456,Guwahati_20200228,Guwahati,20200228,1582828200,66.48,137.52,52.09,21.7,108.77,12.8,0.63,14.1,18.9,0.49,,,114,Moderate
14457,Guwahati_20200229,Guwahati,20200229,1582914600,84.06,168.91,74.24,29.75,153.71,13.24,0.75,14.09,20.16,13.65,,,160,Moderate
14458,Guwahati_20200301,Guwahati,20200301,1583001000,131.31,198.43,64.74,30.85,139.31,16.28,0.92,13.62,19.12,0.72,,,224,Poor
14459,Guwahati_20200302,Guwahati,20200302,1583087400,95.07,191.86,40.05,28.98,96.79,16.51,0.95,13.43,18.97,0.89,,,300,Poor
14460,Guwahati_20200303,Guwahati,20200303,1583173800,63.93,108.82,26.12,23.76,68.34,17.05,0.51,13.53,19.42,0.36,,,164,Moderate
14461,Guwahati_20200304,Guwahati,20200304,1583260200,36.86,65.66,4.88,15.58,24.69,15.46,0.21,13.4,19.28,0.13,,,71,Satisfactory
14462,Guwahati_20200305,Guwahati,20200305,1583346600,44.87,108.44,3.27,14.86,21.28,12,0.29,13.06,18.75,0.14,,,84,Satisfactory
14463,Guwahati_20200306,Guwahati,20200306,1583433000,58.74,102.63,10.83,15.28,34.19,12.3,0.32,13.2,18.58,0.2,,,110,Moderate
14464,Guwahati_20200307,Guwahati,20200307,1583519400,76.67,125.31,37.68,19.39,82.64,16.12,0.67,13.79,18.58,0.33,,,128,Moderate
14465,Guwahati_20200308,Guwahati,20200308,1583605800,62.83,128.2,30.87,15.52,67.29,16.85,0.6,13.58,19.07,0.28,,,138,Moderate
14466,Guwahati_20200309,Guwahati,20200309,1583692200,66.71,169.5,22.15,20.19,57.99,15.21,0.43,13.32,19.02,0.2,,,152,Moderate
14467,Guwahati_20200310,Guwahati,20200310,1583778600,97.15,167.83,23.63,23.06,63.52,13.47,0.64,13.24,19.03,0.37,,,168,Moderate
14468,Guwahati_20200311,Guwahati,20200311,1583865000,80.63,158.25,43.46,31.04,80,13.02,0.7,13.58,19.61,0.33,,,191,Moderate
14469,Guwahati_20200312,Guwahati,20200312,1583951400,95.35,219.23,35.68,30.51,41.47,17.38,0.77,13.68,19.01,0.42,,,226,Poor
14470,Guwahati_20200313,Guwahati,20200313,1584037800,81.83,178.48,28,32.03,36.48,15.43,0.48,13.34,19.07,0.24,,,148,Moderate
14471,Guwahati_20200314,Guwahati,20200314,1584124200,96.15,212.49,28.27,23.49,32.53,15.1,0.88,13.68,19.41,0.52,,,260,Poor
14472,Guwahati_20200315,Guwahati,20200315,1584210600,79.96,154.9,8.86,18.55,15.64,13.28,0.37,13.23,19.02,0.17,,,140,Moderate
14473,Guwahati_20200316,Guwahati,20200316,1584297000,65.69,171.03,20.2,18.99,24.32,11.72,0.59,13.49,20.08,0.34,,,204,Poor
14474,Guwahati_20200317,Guwahati,20200317,1584383400,90.97,195.79,38.35,36.21,46.27,13.93,0.5,14.04,22.33,0.42,,,158,Moderate
14475,Guwahati_20200318,Guwahati,20200318,1584469800,101.22,211.78,54.75,43.42,61.98,14.17,0.76,13.57,19.68,0.64,,,228,Poor
14476,Guwahati_20200319,Guwahati,20200319,1584556200,106.89,227.07,41.98,40.3,50.95,16.17,0.89,13.76,21.2,0.53,,,257,Poor
14477,Guwahati_20200320,Guwahati,20200320,1584642600,104.24,200.94,20.99,27.59,29.1,20.73,0.8,14.32,24.2,0.35,,,273,Poor
14478,Guwahati_20200321,Guwahati,20200321,1584729000,105.13,166.05,23.6,26.82,30.67,19.14,0.71,14.72,19.28,0.27,,,223,Poor
14479,Guwahati_20200322,Guwahati,20200322,1584815400,107.87,152.63,13.16,18.11,18.64,17.4,0.71,14.58,18.81,0.31,,,225,Poor
14480,Guwahati_20200323,Guwahati,20200323,1584901800,79.39,115.42,35.59,17.48,35.07,18.06,0.59,14.87,18.84,0.34,,,265,Poor
14481,Guwahati_20200324,Guwahati,20200324,1584988200,78.14,134.65,25.71,23.59,30.67,16.08,0.42,14.85,19.18,0.2,,,124,Moderate
14482,Guwahati_20200325,Guwahati,20200325,1585074600,99.05,136.28,29.82,24.63,34.24,16.54,0.55,15.2,19.36,0.31,,,195,Moderate
14483,Guwahati_20200326,Guwahati,20200326,1585161000,101.46,139.7,16.73,23.28,23.82,18.2,0.62,15.53,19.6,0.41,,,238,Poor
14484,Guwahati_20200327,Guwahati,20200327,1585247400,118.7,165.09,15.07,23.58,22.74,20,0.7,15.54,19.58,0.24,,,270,Poor
14485,Guwahati_20200328,Guwahati,20200328,1585333800,105.32,224.36,9.92,14.9,14.66,19.07,0.67,15.69,20.08,0.25,,,298,Poor
14486,Guwahati_20200329,Guwahati,20200329,1585420200,31.95,211.55,1.37,5.65,3.78,11.88,0.09,15.43,22.26,0.06,,,176,Moderate
14487,Guwahati_20200330,Guwahati,20200330,1585506600,38.98,149.95,12.63,17.44,17.92,12.16,0.27,14.77,27.91,0.13,,,169,Moderate
14488,Guwahati_20200331,Guwahati,20200331,1585593000,130.68,232.55,19.56,30.83,29.6,15.72,0.92,16.06,35.47,0.37,,,201,Poor
14489,Guwahati_20200401,Guwahati,20200401,1585679400,133,206.76,12.18,26.92,22.2,19.62,0.98,17.35,39.22,0.42,,,307,Very Poor
14490,Guwahati_20200402,Guwahati,20200402,1585765800,141.09,215.27,8.68,16.05,14.29,20.71,0.78,16.86,52.63,0.31,,,315,Very Poor
14491,Guwahati_20200403,Guwahati,20200403,1585852200,103.88,220.49,3.81,14.11,9.72,14.09,0.47,15.39,42.49,0.17,,,275,Poor
14492,Guwahati_20200404,Guwahati,20200404,1585938600,81.92,148.29,8.05,20.73,16.11,12.91,0.49,16.18,34.97,0.22,,,222,Poor
14493,Guwahati_20200405,Guwahati,20200405,1586025000,75.94,179.25,3.73,15.72,10.44,10.25,0.46,16.08,43.81,0.17,,,158,Moderate
14494,Guwahati_20200406,Guwahati,20200406,1586111400,71.62,137.99,2.44,15.17,9.2,8.04,0.45,16.69,55.53,0.16,,,162,Moderate
14495,Guwahati_20200407,Guwahati,20200407,1586197800,83.89,230.77,0.9,6.98,4.07,6.82,0.34,16.2,67.04,0.11,,,152,Moderate
14496,Guwahati_20200408,Guwahati,20200408,1586284200,78.7,190.7,2.48,13.87,8.61,4.23,0.38,15.75,52.64,0.15,,,198,Moderate
14497,Guwahati_20200409,Guwahati,20200409,1586370600,58.36,112.46,1.36,7.41,4.62,3.57,0.36,16.55,43.33,0.12,,,154,Moderate
14498,Guwahati_20200410,Guwahati,20200410,1586457000,26.5,115.1,0.93,6.41,3.81,6.05,0.19,14.9,63.97,28.5,,,104,Moderate
14499,Guwahati_20200411,Guwahati,20200411,1586543400,57.4,93.25,1.98,9.42,6.06,11.7,0.58,15.85,45.23,0.13,,,104,Moderate
14500,Guwahati_20200412,Guwahati,20200412,1586629800,89.24,126.06,6.4,8.34,8.83,24.53,0.89,18.38,34.98,0.14,,,169,Moderate
14501,Guwahati_20200413,Guwahati,20200413,1586716200,101.75,154.37,16.84,11.14,18,31.06,1.01,20.22,37.33,0.14,,,200,Moderate
14502,Guwahati_20200414,Guwahati,20200414,1586802600,103.94,152.8,14.94,10.97,16.49,38.13,1.03,21.14,32.97,18.85,,,266,Poor
14503,Guwahati_20200415,Guwahati,20200415,1586889000,93.12,122.65,15.35,10.71,16.57,38.23,0.83,20.06,22.35,9.89,,,254,Poor
14504,Guwahati_20200416,Guwahati,20200416,1586975400,38.33,54.22,2.85,6.46,5.28,28.31,0.41,18.47,34.72,0.05,,,109,Moderate
14505,Guwahati_20200417,Guwahati,20200417,1587061800,19.16,33.51,2.74,6.6,5.25,27.97,0.3,17.6,24.23,0.03,,,51,Satisfactory
14506,Guwahati_20200418,Guwahati,20200418,1587148200,18.06,26.17,2.89,6.67,5.4,23.01,0.33,16.7,27.85,0.04,,,45,Good
14507,Guwahati_20200419,Guwahati,20200419,1587234600,35.6,46.15,4.1,5.59,5.78,25.38,0.45,16.91,24.25,0.06,,,38,Good
14508,Guwahati_20200420,Guwahati,20200420,1587321000,20.94,31.08,1.68,6.69,4.51,20.35,0.38,15.72,39.03,0.02,,,62,Satisfactory
14509,Guwahati_20200421,Guwahati,20200421,1587407400,15.84,28.89,1.82,5.79,4.19,11.71,0.34,13.92,32.44,0.02,,,45,Good
14510,Guwahati_20200422,Guwahati,20200422,1587493800,23.36,35.06,2.94,6.81,5.5,9.66,0.39,13.94,24.83,0.06,,,40,Good
14511,Guwahati_20200423,Guwahati,20200423,1587580200,26.52,46.48,2.21,7.14,5.12,10.16,0.38,13.86,31.74,0.06,,,46,Good
14512,Guwahati_20200424,Guwahati,20200424,1587666600,12.87,29.46,0.66,3.45,2.17,6.01,0.25,13.88,42.08,0.04,,,55,Satisfactory
14513,Guwahati_20200425,Guwahati,20200425,1587753000,13.02,18.64,0.83,3.81,2.47,3.34,0.25,13.88,43.1,0.03,,,54,Satisfactory
14514,Guwahati_20200426,Guwahati,20200426,1587839400,19.09,30.65,1.56,6.56,4.35,2.57,0.35,13.95,36.5,2.32,,,50,Good
14515,Guwahati_20200427,Guwahati,20200427,1587925800,28.02,42.15,5.89,10.71,9.61,2.47,0.42,14.17,31.9,0.06,,,50,Good
14516,Guwahati_20200428,Guwahati,20200428,1588012200,25.51,39.31,1.06,9,5.17,3.96,0.4,14.19,39.45,0.04,,,52,Satisfactory
14517,Guwahati_20200429,Guwahati,20200429,1588098600,25.33,44.45,2.33,7.14,5.21,3.46,0.42,14.08,28.68,0.05,,,51,Satisfactory
14518,Guwahati_20200430,Guwahati,20200430,1588185000,23.83,36.16,1.85,7.68,5.11,4.63,0.39,14.01,30.84,0.04,,,47,Good
14519,Guwahati_20200501,Guwahati,20200501,1588271400,23.15,32.95,2.17,7.83,5.42,4.28,0.41,14.1,28.57,0.05,,,46,Good
14520,Guwahati_20200502,Guwahati,20200502,1588357800,23.05,36.19,5.7,12.37,10.27,3.93,0.38,14.31,32.12,0.07,,,45,Good
14521,Guwahati_20200503,Guwahati,20200503,1588444200,18.78,41.35,1.27,7.04,4.38,3.86,0.33,14.43,39.18,0.03,,,55,Satisfactory
14522,Guwahati_20200504,Guwahati,20200504,1588530600,25.13,44.71,5.15,10.84,9.12,3.41,0.42,14.6,32.73,169.36,,,51,Satisfactory
14523,Guwahati_20200505,Guwahati,20200505,1588617000,26.98,41.37,3.15,9.76,7.09,5.28,0.39,14.5,30.28,32.96,,,49,Good
14524,Guwahati_20200506,Guwahati,20200506,1588703400,21.27,33.11,1.42,7.34,4.63,5.87,0.36,14.29,32.09,0,,,44,Good
14525,Guwahati_20200507,Guwahati,20200507,1588789800,23.78,35.6,1.04,7.21,4.29,4.52,0.38,14.34,26.59,0,,,39,Good
14526,Guwahati_20200508,Guwahati,20200508,1588876200,27.19,52.66,2.48,12.02,7.7,5.86,0.4,14.54,30.32,0,,,45,Good
14527,Guwahati_20200509,Guwahati,20200509,1588962600,23.76,54.9,2.68,13.77,8.7,7.1,0.41,14.67,48.79,0,,,68,Satisfactory
14528,Guwahati_20200510,Guwahati,20200510,1589049000,40.78,69.53,4.57,18.13,12.23,7.78,0.51,15.35,46.24,0,,,75,Satisfactory
14529,Guwahati_20200511,Guwahati,20200511,1589135400,47,80.22,7.34,23.76,17.04,7.97,0.58,15.44,39.05,0,,,72,Satisfactory
14530,Guwahati_20200512,Guwahati,20200512,1589221800,43.02,72.78,10.4,15.35,15.23,10.77,0.6,14.96,33.72,0,,,90,Satisfactory
14531,Guwahati_20200513,Guwahati,20200513,1589308200,25.6,39.27,1.29,11.16,6.4,6.8,0.4,14.84,37.55,0,,,54,Satisfactory
14532,Guwahati_20200514,Guwahati,20200514,1589394600,18.75,30.16,1.46,9.36,5.65,3.9,0.37,14.76,34.29,0,,,43,Good
14533,Guwahati_20200515,Guwahati,20200515,1589481000,18.7,27.08,1.24,6.52,4.1,3.82,0.37,14.55,32.84,0,,,43,Good
14534,Guwahati_20200516,Guwahati,20200516,1589567400,19.4,29.4,1.11,5.69,3.59,3.44,0.34,14.49,34.31,0,,,41,Good
14535,Guwahati_20200517,Guwahati,20200517,1589653800,16.33,27.04,2.07,9.57,6.2,3.68,0.35,14.52,36.94,0,,,49,Good
14536,Guwahati_20200518,Guwahati,20200518,1589740200,34.04,65.9,12.56,19.51,18.87,3.77,0.53,14.64,29.84,0,,,50,Good
14537,Guwahati_20200519,Guwahati,20200519,1589826600,49.08,86.02,12.51,19.87,19.02,5.4,1.2,14.68,32.1,0,,,86,Satisfactory
14538,Guwahati_20200520,Guwahati,20200520,1589913000,42.37,65.67,1.99,12.62,7.63,9.72,0.73,14.41,26.53,0,,,89,Satisfactory
14539,Guwahati_20200521,Guwahati,20200521,1589999400,9.98,15.91,1.43,9.51,5.69,4.46,0.26,14.68,28.79,0,,,47,Good
14540,Guwahati_20200522,Guwahati,20200522,1590085800,8.42,37.4,0.84,5.04,3.08,1.12,0.26,14.84,37.79,0,,,45,Good
14541,Guwahati_20200523,Guwahati,20200523,1590172200,13.18,22.34,1.46,6.8,4.4,1.34,0.38,14.73,24.65,0,,,38,Good
14542,Guwahati_20200524,Guwahati,20200524,1590258600,11.73,18.58,1.58,6.31,4.25,1.33,0.4,14.76,23.5,0,,,33,Good
14543,Guwahati_20200525,Guwahati,20200525,1590345000,17.99,29.98,2.33,10.22,6.71,2.7,0.43,14.8,26.45,0,,,34,Good
14544,Guwahati_20200526,Guwahati,20200526,1590431400,8.71,15.15,0.8,5.95,3.5,4.3,0.34,14.88,33.65,0,,,45,Good
14545,Guwahati_20200527,Guwahati,20200527,1590517800,8.77,16.77,0.83,9.54,5.26,2.44,0.34,15.01,42.45,0,,,53,Satisfactory
14546,Guwahati_20200528,Guwahati,20200528,1590604200,15.12,28.91,0.94,6.03,3.64,0.86,0.37,15.07,44.22,0,,,53,Satisfactory
14547,Guwahati_20200529,Guwahati,20200529,1590690600,15.95,27.93,1.46,8.68,5.3,1.41,0.4,15.09,39.86,0,,,55,Satisfactory
14548,Guwahati_20200530,Guwahati,20200530,1590777000,21.8,41.14,1.61,11.33,6.72,2.23,0.42,15.14,39.32,0,,,51,Satisfactory
14549,Guwahati_20200531,Guwahati,20200531,1590863400,28.03,44.54,3.14,11.2,7.8,2.61,0.56,15.31,26.35,0,,,47,Good
14550,Guwahati_20200601,Guwahati,20200601,1590949800,24.49,39.27,3.32,11.03,7.85,2.69,0.57,15.26,26.37,0,,,57,Satisfactory
14551,Guwahati_20200602,Guwahati,20200602,1591036200,23.06,40.33,2.21,6.54,4.83,3.67,0.5,15.21,26.84,0,,,50,Good
14552,Guwahati_20200603,Guwahati,20200603,1591122600,17.45,30.52,1.11,8.21,4.83,3.75,0.41,15.55,44.84,0,,,56,Satisfactory
14553,Guwahati_20200604,Guwahati,20200604,1591209000,10.8,26.6,0.9,4.28,2.75,1.61,0.32,15.44,40.33,0,,,47,Good
14554,Guwahati_20200605,Guwahati,20200605,1591295400,15.57,25.37,1.1,6.29,3.87,1.3,0.38,15.42,31.39,0,,,42,Good
14555,Guwahati_20200606,Guwahati,20200606,1591381800,12.45,20.53,1.24,6.97,4.32,1.38,0.39,15.7,30.37,0,,,37,Good
14556,Guwahati_20200607,Guwahati,20200607,1591468200,18.92,30.78,1.51,6.8,4.44,1.22,0.41,15.65,22.93,0,,,30,Good
14557,Guwahati_20200608,Guwahati,20200608,1591554600,28.74,46.41,1.03,8,4.66,3.03,0.47,15.6,29.94,0,,,39,Good
14558,Guwahati_20200609,Guwahati,20200609,1591641000,31.44,51.03,1.3,8.33,5.02,4.27,0.49,15.7,36.58,0,,,53,Satisfactory
14559,Guwahati_20200610,Guwahati,20200610,1591727400,36.84,72.94,7.24,18.6,14.47,4.95,0.68,15.82,31.82,0,,,63,Satisfactory
14560,Guwahati_20200611,Guwahati,20200611,1591813800,37.17,69.88,12.04,14.8,16.2,5.16,0.65,15.89,27.09,0,,,85,Satisfactory
14561,Guwahati_20200612,Guwahati,20200612,1591900200,15.44,26,2.18,11.08,7.02,3.71,0.48,15.52,22.58,0,,,39,Good
14562,Guwahati_20200613,Guwahati,20200613,1591986600,18.75,29.81,3.84,10.19,7.82,2.37,0.46,15.5,21.77,0,,,45,Good
14563,Guwahati_20200614,Guwahati,20200614,1592073000,17.75,26.31,9.24,10.51,12.01,1.65,0.4,15.62,21.27,0,,,31,Good
14564,Guwahati_20200615,Guwahati,20200615,1592159400,15.67,27.58,1.84,8.73,5.63,1.84,0.36,15.63,20.42,0,,,31,Good
14565,Guwahati_20200616,Guwahati,20200616,1592245800,16.03,26.82,1.89,9.27,5.92,1.6,0.4,15.63,24.49,0,,,34,Good
14566,Guwahati_20200617,Guwahati,20200617,1592332200,9.88,17.95,1.96,6.26,4.52,0.72,0.31,15.69,23.73,0,,,35,Good
14567,Guwahati_20200618,Guwahati,20200618,1592418600,5.6,11.66,1.26,5.42,3.58,0.91,0.31,15.72,26.3,0,,,31,Good
14568,Guwahati_20200619,Guwahati,20200619,1592505000,12.18,21.4,1.25,5.73,3.72,2.92,0.38,15.89,22.25,0,,,30,Good
14569,Guwahati_20200620,Guwahati,20200620,1592591400,24.36,40.94,3.25,10.26,7.42,4.15,0.52,15.86,24.91,0,,,35,Good
14570,Guwahati_20200621,Guwahati,20200621,1592677800,20.77,34.82,4.4,7.49,6.92,3.76,0.46,15.75,24.06,0,,,46,Good
14571,Guwahati_20200622,Guwahati,20200622,1592764200,19.46,35.88,6.39,10.55,9.9,4.03,0.56,15.99,21.95,0,,,41,Good
14572,Guwahati_20200623,Guwahati,20200623,1592850600,18.53,34.18,1.6,6.61,4.4,3.84,0.4,16.06,19.74,0,,,46,Good
14573,Guwahati_20200624,Guwahati,20200624,1592937000,21.36,34.42,1.05,5.43,3.42,3.13,0.4,15.97,22.36,0,,,36,Good
14574,Guwahati_20200625,Guwahati,20200625,1593023400,18.8,31.55,4.85,12.57,9.73,4.47,0.46,15.9,22.73,0,,,37,Good
14575,Guwahati_20200626,Guwahati,20200626,1593109800,16.6,23.75,2.8,7.72,5.85,4.08,0.48,16.1,19.46,0,,,35,Good
14576,Guwahati_20200627,Guwahati,20200627,1593196200,17.82,25.71,2.3,8.37,5.78,2.85,0.51,16.09,21.5,0,,,35,Good
14577,Guwahati_20200628,Guwahati,20200628,1593282600,18.95,28.79,1.31,8.12,4.92,2.32,0.44,15.91,27.36,0,,,36,Good
14578,Guwahati_20200629,Guwahati,20200629,1593369000,21.38,33.14,2.06,6.38,4.65,3.51,0.46,15.66,27.12,0,,,48,Good
14579,Guwahati_20200630,Guwahati,20200630,1593455400,20.32,32.51,1.78,5.11,3.82,3.38,0.43,15.83,24.38,0,,,39,Good
14580,Guwahati_20200701,Guwahati,20200701,1593541800,40,53,0.55,6.59,3.59,5.02,0.61,16.07,21.32,0,,,36,Good
14581,Hyderabad_20150104,Hyderabad,20150104,1420309800,,,3.7,17.19,20.89,,0.3,2.58,30.34,0.41,6.15,1.11,,
14582,Hyderabad_20150105,Hyderabad,20150105,1420396200,,,3.61,9.69,13.3,,0.23,5.19,31.28,0.39,7.22,0.55,,
14583,Hyderabad_20150106,Hyderabad,20150106,1420482600,,,4.21,22.02,26.23,,0.31,9.09,28.56,0.52,5.14,0.53,,
14584,Hyderabad_20150107,Hyderabad,20150107,1420569000,,,26.08,40.08,66.15,,0.53,9.03,31.08,1.92,16.35,2.14,,
14585,Hyderabad_20150108,Hyderabad,20150108,1420655400,,,10.31,33.02,43.33,,0.44,8.47,35.72,1.89,14.27,1.58,,
14586,Hyderabad_20150109,Hyderabad,20150109,1420741800,,,8.79,31.6,40.39,,0.39,8.92,34.77,0.77,12.47,1.22,,
14587,Hyderabad_20150110,Hyderabad,20150110,1420828200,,,8.12,32.52,40.64,,0.43,9.59,34.63,1.14,14.06,1.27,,
14588,Hyderabad_20150111,Hyderabad,20150111,1420914600,,,14,31.96,45.96,,0.39,12.53,38.74,1.02,10.4,1.23,,
14589,Hyderabad_20150112,Hyderabad,20150112,1421001000,,,13.26,30.2,43.46,,0.48,8.58,20.94,0.92,15.16,1.19,,
14590,Hyderabad_20150113,Hyderabad,20150113,1421087400,,,33.63,23.37,57,,0.72,3.01,13.66,2.05,17.65,1.88,,
14591,Hyderabad_20150114,Hyderabad,20150114,1421173800,,,32,23.01,55,,0.86,1.77,6.14,1.45,24.04,2.78,,
14592,Hyderabad_20150115,Hyderabad,20150115,1421260200,,,16.05,22.18,38.22,,0.64,2.23,9.29,1.1,9.19,1.5,,
14593,Hyderabad_20150116,Hyderabad,20150116,1421346600,,,11.73,19.17,30.9,,0.47,2.82,19.01,0.95,7.13,1.19,,
14594,Hyderabad_20150117,Hyderabad,20150117,1421433000,,,20.28,20.48,40.76,,0.61,2.65,52.25,1.42,15.21,1.96,,
14595,Hyderabad_20150118,Hyderabad,20150118,1421519400,,,13.45,21.93,35.37,,0.55,2.55,7.87,1.01,14.27,1.88,,
14596,Hyderabad_20150119,Hyderabad,20150119,1421605800,,,12.24,21.48,33.72,,0.51,2.86,10.88,0.76,9.77,1.4,,
14597,Hyderabad_20150120,Hyderabad,20150120,1421692200,,,13.19,20.47,33.66,,0.46,2.63,8.66,0.6,6.7,1.11,,
14598,Hyderabad_20150121,Hyderabad,20150121,1421778600,,,12.78,18.09,30.87,,0.4,2.71,5.24,0.55,4.51,0.94,,
14599,Hyderabad_20150122,Hyderabad,20150122,1421865000,,,14.64,19.01,33.65,,0.43,3.02,4.11,0.74,4.3,1.11,,
14600,Hyderabad_20150123,Hyderabad,20150123,1421951400,,,15.16,21.35,36.51,,0.47,3.37,9.41,0.82,6.23,1.24,,
14601,Hyderabad_20150124,Hyderabad,20150124,1422037800,,,5.53,20.44,25.97,,0.38,2.66,30.88,0.65,5.12,1.12,,
